type_msg,aircraft_icao_id,first_date,first_timestamp,altitude,latitude,longitude
MSG3,A076F1,2023/09/26,04:15:16.180,33000,38.29201,-89.52198
MSG3,A076F1,2023/09/26,04:15:17.221,33000,38.29424,-89.52174
MSG3,A076F1,2023/09/26,04:15:18.111,32975,38.29619,-89.52157
MSG3,A076F1,2023/09/26,04:15:19.101,33000,38.29829,-89.52132
MSG3,A35012,2023/09/26,04:15:19.193,32000,38.80534,-89.74792
MSG3,A35012,2023/09/26,04:15:20.193,32000,38.80674,-89.74976
MSG3,A076F1,2023/09/26,04:15:20.223,32975,38.30071,-89.52108
MSG3,A076F1,2023/09/26,04:15:21.163,33000,38.30272,-89.52090
MSG3,A35012,2023/09/26,04:15:21.293,32000,38.80832,-89.75183
MSG3,A076F1,2023/09/26,04:15:22.144,33000,38.30481,-89.52066
MSG3,A35012,2023/09/26,04:15:22.322,32000,38.80976,-89.75366
MSG3,A076F1,2023/09/26,04:15:23.154,33000,38.30699,-89.52046
MSG3,A35012,2023/09/26,04:15:23.462,32000,38.81140,-89.75579
MSG3,A076F1,2023/09/26,04:15:24.134,33000,38.30910,-89.52022
MSG3,A35012,2023/09/26,04:15:24.533,32025,38.81288,-89.75775
MSG3,A076F1,2023/09/26,04:15:25.184,33000,38.31133,-89.52000
MSG3,A35012,2023/09/26,04:15:25.562,32025,38.81438,-89.75973
MSG3,A076F1,2023/09/26,04:15:26.175,32975,38.31349,-89.51976
MSG3,A076F1,2023/09/26,04:15:27.245,32975,38.31575,-89.51953
MSG3,A076F1,2023/09/26,04:15:28.205,32975,38.31785,-89.51935
MSG3,A076F1,2023/09/26,04:15:29.326,32975,38.32022,-89.51905
MSG3,A076F1,2023/09/26,04:15:30.257,32975,38.32224,-89.51888
MSG3,A35012,2023/09/26,04:15:30.802,32025,38.82187,-89.76947
MSG3,A076F1,2023/09/26,04:15:49.535,33000,38.36379,-89.51451
MSG3,A35012,2023/09/26,04:15:51.443,32025,38.85127,-89.80798
MSG3,A076F1,2023/09/26,04:15:51.536,33000,38.36808,-89.51409
MSG3,A35012,2023/09/26,04:15:52.382,32000,38.85255,-89.80965
MSG3,A35012,2023/09/26,04:15:53.403,32025,38.85408,-89.81158
MSG3,A076F1,2023/09/26,04:15:53.577,33000,38.37250,-89.51362
MSG3,A35012,2023/09/26,04:15:54.383,32025,38.85544,-89.81335
MSG3,A35012,2023/09/26,04:15:55.343,32025,38.85686,-89.81520
MSG3,A076F1,2023/09/26,04:15:55.687,33000,38.37708,-89.51315
MSG3,A076F1,2023/09/26,04:15:56.848,33000,38.37959,-89.51286
MSG3,A076F1,2023/09/26,04:15:57.868,33000,38.38179,-89.51269
MSG3,A076F1,2023/09/26,04:15:58.859,33000,38.38395,-89.51242
MSG3,A35012,2023/09/26,04:15:59.632,32000,38.86288,-89.82312
MSG3,A35012,2023/09/26,04:16:00.503,32000,38.86418,-89.82483
MSG3,A076F1,2023/09/26,04:16:00.960,33000,38.38851,-89.51200
MSG3,A076F1,2023/09/26,04:16:04.001,33000,38.39508,-89.51129
MSG3,A076F1,2023/09/26,04:16:05.012,33000,38.39731,-89.51105
MSG3,A35012,2023/09/26,04:16:18.743,32000,38.89014,-89.85891
MSG3,A35012,2023/09/26,04:16:19.833,32000,38.89165,-89.86084
MSG3,A35012,2023/09/26,04:16:29.563,32000,38.90552,-89.87903
MSG3,A35012,2023/09/26,04:16:32.613,32000,38.90985,-89.88477
MSG3,A35012,2023/09/26,04:16:33.683,32000,38.91133,-89.88667
MSG3,A076F1,2023/09/26,04:16:33.803,33000,38.46002,-89.50466
MSG3,A35012,2023/09/26,04:16:37.353,32000,38.91660,-89.89360
MSG3,A076F1,2023/09/26,04:16:39.685,33000,38.47284,-89.50335
MSG3,A076F1,2023/09/26,04:16:41.817,33000,38.47747,-89.50287
MSG3,A35012,2023/09/26,04:17:34.973,32025,38.99844,-90.00096
MSG3,A562B7,2023/09/26,04:19:10.569,33000,38.55289,-90.17706
MSG3,A562B7,2023/09/26,04:19:11.470,33000,38.55270,-90.17432
MSG3,A562B7,2023/09/26,04:19:12.429,33025,38.55247,-90.17145
MSG3,A562B7,2023/09/26,04:19:13.369,33025,38.55228,-90.16864
MSG3,A562B7,2023/09/26,04:19:14.470,33000,38.55205,-90.16534
MSG3,A562B7,2023/09/26,04:19:15.459,33000,38.55180,-90.16241
MSG3,A562B7,2023/09/26,04:19:16.619,33000,38.55157,-90.15888
MSG3,A562B7,2023/09/26,04:19:17.640,33025,38.55135,-90.15584
MSG3,A562B7,2023/09/26,04:19:18.640,33000,38.55112,-90.15285
MSG3,A562B7,2023/09/26,04:19:19.600,33000,38.55093,-90.14999
MSG3,A562B7,2023/09/26,04:19:20.550,33000,38.55070,-90.14709
MSG3,A562B7,2023/09/26,04:19:21.570,33000,38.55051,-90.14404
MSG3,A562B7,2023/09/26,04:19:22.551,33000,38.55028,-90.14111
MSG3,A562B7,2023/09/26,04:19:23.421,33000,38.55011,-90.13852
MSG3,A562B7,2023/09/26,04:19:24.411,33000,38.54991,-90.13556
MSG3,A562B7,2023/09/26,04:19:27.510,33000,38.54921,-90.12628
MSG3,A562B7,2023/09/26,04:19:28.561,33000,38.54897,-90.12312
MSG3,A562B7,2023/09/26,04:19:29.681,33000,38.54874,-90.11977
MSG3,A562B7,2023/09/26,04:19:30.610,33000,38.54856,-90.11694
MSG3,A562B7,2023/09/26,04:19:31.521,33000,38.54832,-90.11422
MSG3,A562B7,2023/09/26,04:19:32.691,33025,38.54809,-90.11072
MSG3,A562B7,2023/09/26,04:19:33.691,33000,38.54786,-90.10773
MSG3,A562B7,2023/09/26,04:19:34.661,33000,38.54768,-90.10485
MSG3,A562B7,2023/09/26,04:19:35.681,33000,38.54745,-90.10180
MSG3,A562B7,2023/09/26,04:19:36.771,33000,38.54721,-90.09851
MSG3,A562B7,2023/09/26,04:19:37.712,33000,38.54702,-90.09570
MSG3,A562B7,2023/09/26,04:19:38.852,33000,38.54674,-90.09229
MSG3,A562B7,2023/09/26,04:19:39.872,33025,38.54651,-90.08923
MSG3,A562B7,2023/09/26,04:19:40.752,33025,38.54632,-90.08661
MSG3,A562B7,2023/09/26,04:19:41.642,33000,38.54613,-90.08395
MSG3,A562B7,2023/09/26,04:19:42.722,33000,38.54590,-90.08067
MSG3,A562B7,2023/09/26,04:19:44.512,33025,38.54553,-90.07532
MSG3,A562B7,2023/09/26,04:19:45.582,33000,38.54530,-90.07213
MSG3,A562B7,2023/09/26,04:19:47.692,33000,38.54483,-90.06580
MSG3,A562B7,2023/09/26,04:19:48.562,33000,38.54462,-90.06323
MSG3,A562B7,2023/09/26,04:19:49.652,33000,38.54441,-90.05994
MSG3,A562B7,2023/09/26,04:19:51.723,33000,38.54393,-90.05374
MSG3,A562B7,2023/09/26,04:19:52.653,33000,38.54372,-90.05096
MSG3,A562B7,2023/09/26,04:19:53.823,33000,38.54347,-90.04747
MSG3,A562B7,2023/09/26,04:19:54.784,33000,38.54329,-90.04460
MSG3,A562B7,2023/09/26,04:19:55.613,33025,38.54311,-90.04211
MSG3,A562B7,2023/09/26,04:19:56.444,33000,38.54292,-90.03959
MSG3,A562B7,2023/09/26,04:19:57.384,33000,38.54269,-90.03678
MSG3,A562B7,2023/09/26,04:19:58.233,33000,38.54251,-90.03424
MSG3,A562B7,2023/09/26,04:19:59.063,33000,38.54233,-90.03176
MSG3,A562B7,2023/09/26,04:20:00.234,33000,38.54209,-90.02826
MSG3,A562B7,2023/09/26,04:20:01.264,33000,38.54187,-90.02520
MSG3,A562B7,2023/09/26,04:20:02.314,33000,38.54162,-90.02203
MSG3,A562B7,2023/09/26,04:20:03.343,33025,38.54141,-90.01899
MSG3,A562B7,2023/09/26,04:20:04.384,33000,38.54118,-90.01582
MSG3,A562B7,2023/09/26,04:20:05.484,33000,38.54091,-90.01254
MSG3,A562B7,2023/09/26,04:20:07.444,33000,38.54050,-90.00669
MSG3,A562B7,2023/09/26,04:20:08.434,33025,38.54027,-90.00372
MSG3,A562B7,2023/09/26,04:20:10.425,33000,38.53986,-89.99779
MSG3,A562B7,2023/09/26,04:20:11.314,33025,38.53967,-89.99512
MSG3,A562B7,2023/09/26,04:20:12.355,33025,38.53943,-89.99200
MSG3,A562B7,2023/09/26,04:20:13.245,33000,38.53922,-89.98937
MSG3,A562B7,2023/09/26,04:20:14.235,33000,38.53901,-89.98639
MSG3,A562B7,2023/09/26,04:20:15.355,33025,38.53878,-89.98303
MSG3,A562B7,2023/09/26,04:20:18.285,33000,38.53812,-89.97427
MSG3,A562B7,2023/09/26,04:20:19.265,33025,38.53789,-89.97134
MSG3,A562B7,2023/09/26,04:20:23.336,33025,38.53701,-89.95917
MSG3,A562B7,2023/09/26,04:20:24.456,33025,38.53673,-89.95587
MSG3,A562B7,2023/09/26,04:20:25.386,33000,38.53656,-89.95307
MSG3,A562B7,2023/09/26,04:20:27.366,33000,38.53610,-89.94716
MSG3,A562B7,2023/09/26,04:20:28.277,33000,38.53590,-89.94446
MSG3,A562B7,2023/09/26,04:20:29.266,33025,38.53569,-89.94149
MSG3,A562B7,2023/09/26,04:20:30.287,33000,38.53546,-89.93844
MSG3,A562B7,2023/09/26,04:20:31.437,33000,38.53520,-89.93500
MSG3,A562B7,2023/09/26,04:20:32.397,33025,38.53501,-89.93213
MSG3,A562B7,2023/09/26,04:20:33.316,33000,38.53478,-89.92938
MSG3,A562B7,2023/09/26,04:20:34.237,33000,38.53459,-89.92664
MSG3,A562B7,2023/09/26,04:20:35.257,33000,38.53436,-89.92358
MSG3,A562B7,2023/09/26,04:20:36.327,33025,38.53413,-89.92041
MSG3,A562B7,2023/09/26,04:20:37.207,33000,38.53395,-89.91778
MSG3,A562B7,2023/09/26,04:20:38.308,33000,38.53368,-89.91450
MSG3,A562B7,2023/09/26,04:20:40.357,33000,38.53324,-89.90839
MSG3,A562B7,2023/09/26,04:20:41.447,33025,38.53299,-89.90512
MSG3,A562B7,2023/09/26,04:20:43.608,33025,38.53253,-89.89868
MSG3,A562B7,2023/09/26,04:20:46.657,33000,38.53185,-89.88953
MSG3,A562B7,2023/09/26,04:20:47.607,33000,38.53162,-89.88673
MSG3,A562B7,2023/09/26,04:20:48.698,33025,38.53138,-89.88348
MSG3,A562B7,2023/09/26,04:20:49.798,33000,38.53115,-89.88019
MSG3,A562B7,2023/09/26,04:20:52.989,33025,38.53043,-89.87067
MSG3,A562B7,2023/09/26,04:20:53.978,33025,38.53017,-89.86768
MSG3,A562B7,2023/09/26,04:20:55.069,33025,38.52997,-89.86446
MSG3,A562B7,2023/09/26,04:20:56.079,33025,38.52970,-89.86145
MSG3,A562B7,2023/09/26,04:20:59.119,33000,38.52905,-89.85236
MSG3,A562B7,2023/09/26,04:21:00.129,33025,38.52882,-89.84936
MSG3,A562B7,2023/09/26,04:21:01.159,33000,38.52859,-89.84631
MSG3,A562B7,2023/09/26,04:21:02.219,33000,38.52835,-89.84314
MSG3,A562B7,2023/09/26,04:21:03.260,33000,38.52812,-89.84003
MSG3,A562B7,2023/09/26,04:21:04.279,33000,38.52789,-89.83698
MSG3,A562B7,2023/09/26,04:21:08.879,33000,38.52686,-89.82324
MSG3,A562B7,2023/09/26,04:21:09.940,33000,38.52663,-89.82013
MSG3,A562B7,2023/09/26,04:21:10.900,33000,38.52640,-89.81726
MSG3,A562B7,2023/09/26,04:21:11.840,33000,38.52621,-89.81445
MSG3,A562B7,2023/09/26,04:21:12.990,33000,38.52594,-89.81102
MSG3,A562B7,2023/09/26,04:21:14.080,33000,38.52570,-89.80780
MSG3,A562B7,2023/09/26,04:21:15.020,33000,38.52547,-89.80499
MSG3,A562B7,2023/09/26,04:21:16.040,33000,38.52524,-89.80194
MSG3,A562B7,2023/09/26,04:21:17.001,33000,38.52505,-89.79907
MSG3,A562B7,2023/09/26,04:21:18.931,33000,38.52461,-89.79335
MSG3,A562B7,2023/09/26,04:21:19.831,33000,38.52438,-89.79066
MSG3,A562B7,2023/09/26,04:21:20.791,33000,38.52415,-89.78780
MSG3,A562B7,2023/09/26,04:21:22.831,33000,38.52370,-89.78171
MSG3,A562B7,2023/09/26,04:21:24.981,33000,38.52323,-89.77533
MSG3,A562B7,2023/09/26,04:21:26.001,33000,38.52300,-89.77228
MSG3,A562B7,2023/09/26,04:21:29.931,33000,38.52209,-89.76063
MSG3,A562B7,2023/09/26,04:21:30.912,33025,38.52191,-89.75770
MSG3,A562B7,2023/09/26,04:21:31.782,33025,38.52170,-89.75513
MSG3,A562B7,2023/09/26,04:21:32.772,33025,38.52145,-89.75215
MSG3,ACB0B9,2023/09/26,04:21:33.445,10975,38.39615,-90.03433
MSG3,A562B7,2023/09/26,04:21:33.812,33025,38.52122,-89.74905
MSG3,A562B7,2023/09/26,04:21:34.793,33025,38.52100,-89.74618
MSG3,ACB0B9,2023/09/26,04:21:35.394,10950,38.39873,-90.03372
MSG3,A562B7,2023/09/26,04:21:35.872,33025,38.52077,-89.74296
MSG3,ACB0B9,2023/09/26,04:21:36.354,10950,38.39996,-90.03344
MSG3,A562B7,2023/09/26,04:21:36.922,33000,38.52053,-89.73981
MSG3,ACB0B9,2023/09/26,04:21:37.344,10975,38.40141,-90.03308
MSG3,A562B7,2023/09/26,04:21:38.043,33025,38.52030,-89.73651
MSG3,ACB0B9,2023/09/26,04:21:38.285,10975,38.40262,-90.03278
MSG3,A562B7,2023/09/26,04:21:38.972,33025,38.52008,-89.73376
MSG3,A562B7,2023/09/26,04:21:39.883,33025,38.51988,-89.73102
MSG3,ACB0B9,2023/09/26,04:21:40.335,11000,38.40527,-90.03214
MSG3,A562B7,2023/09/26,04:21:41.053,33025,38.51962,-89.72755
MSG3,ACB0B9,2023/09/26,04:21:41.325,11000,38.40657,-90.03182
MSG3,A562B7,2023/09/26,04:21:42.053,33025,38.51939,-89.72463
MSG3,ACB0B9,2023/09/26,04:21:42.344,11025,38.40788,-90.03153
MSG3,A562B7,2023/09/26,04:21:43.023,33000,38.51914,-89.72174
MSG3,A562B7,2023/09/26,04:21:44.043,33025,38.51890,-89.71869
MSG3,ACB0B9,2023/09/26,04:21:44.275,11050,38.41049,-90.03091
MSG3,A562B7,2023/09/26,04:21:46.073,33000,38.51848,-89.71268
MSG3,ACB0B9,2023/09/26,04:21:46.325,11050,38.41310,-90.03027
MSG3,A562B7,2023/09/26,04:21:47.214,33025,38.51820,-89.70928
MSG3,ACB0B9,2023/09/26,04:21:49.450,11075,38.41708,-90.02932
MSG3,ACB0B9,2023/09/26,04:21:50.470,11075,38.41850,-90.02896
MSG3,ACB0B9,2023/09/26,04:21:51.360,11075,38.41965,-90.02869
MSG3,ACB0B9,2023/09/26,04:21:52.360,11075,38.42079,-90.02836
MSG3,ACB0B9,2023/09/26,04:21:53.350,11050,38.42207,-90.02806
MSG3,ACB0B9,2023/09/26,04:21:54.210,11050,38.42313,-90.02782
MSG3,ACB0B9,2023/09/26,04:21:57.329,11025,38.42720,-90.02686
MSG3,A562B7,2023/09/26,04:21:59.044,33025,38.51551,-89.67419
MSG3,ACB0B9,2023/09/26,04:21:59.279,11000,38.42976,-90.02621
MSG3,A562B7,2023/09/26,04:22:00.085,33025,38.51527,-89.67108
MSG3,ACB0B9,2023/09/26,04:22:00.320,10975,38.43100,-90.02591
MSG3,A562B7,2023/09/26,04:22:01.015,33000,38.51509,-89.66838
MSG3,ACB0B9,2023/09/26,04:22:01.310,10975,38.43227,-90.02557
MSG3,ACB0B9,2023/09/26,04:22:05.330,10900,38.43732,-90.02436
MSG3,A562B7,2023/09/26,04:22:05.745,33000,38.51402,-89.65436
MSG3,A562B7,2023/09/26,04:22:06.595,33000,38.51381,-89.65184
MSG3,ACB0B9,2023/09/26,04:22:07.120,10875,38.43956,-90.02382
MSG3,ACB0B9,2023/09/26,04:22:08.239,10850,38.44107,-90.02344
MSG3,A562B7,2023/09/26,04:22:08.595,33000,38.51335,-89.64587
MSG3,A562B7,2023/09/26,04:22:09.626,33000,38.51313,-89.64282
MSG3,A562B7,2023/09/26,04:22:10.676,33000,38.51289,-89.63972
MSG3,ACB0B9,2023/09/26,04:22:12.340,10750,38.44606,-90.02221
MSG3,A562B7,2023/09/26,04:22:13.846,33025,38.51215,-89.63037
MSG3,A562B7,2023/09/26,04:22:14.886,33000,38.51192,-89.62726
MSG3,ACB0B9,2023/09/26,04:22:15.400,10650,38.44981,-90.02132
MSG3,A562B7,2023/09/26,04:22:15.807,33000,38.51174,-89.62451
MSG3,ACB0B9,2023/09/26,04:22:16.480,10600,38.45131,-90.02100
MSG3,A562B7,2023/09/26,04:22:16.796,33000,38.51147,-89.62163
MSG3,ACB0B9,2023/09/26,04:22:17.510,10575,38.45257,-90.02069
MSG3,A562B7,2023/09/26,04:22:17.727,33000,38.51127,-89.61884
MSG3,A562B7,2023/09/26,04:22:18.786,33000,38.51104,-89.61572
MSG3,ACB0B9,2023/09/26,04:22:19.540,10500,38.45503,-90.02012
MSG3,A562B7,2023/09/26,04:22:19.676,33000,38.51083,-89.61309
MSG3,ACB0B9,2023/09/26,04:22:20.380,10450,38.45615,-90.01984
MSG3,A562B7,2023/09/26,04:22:20.717,33000,38.51060,-89.60999
MSG3,ACB0B9,2023/09/26,04:22:21.290,10425,38.45728,-90.01958
MSG3,ACB0B9,2023/09/26,04:22:22.150,10375,38.45824,-90.01935
MSG3,ACB0B9,2023/09/26,04:22:23.080,10350,38.45950,-90.01904
MSG3,ACB0B9,2023/09/26,04:22:24.080,10300,38.46071,-90.01874
MSG3,ACB0B9,2023/09/26,04:22:24.950,10275,38.46174,-90.01849
MSG3,ACB0B9,2023/09/26,04:22:26.050,10225,38.46323,-90.01815
MSG3,ACB0B9,2023/09/26,04:22:27.100,10175,38.46446,-90.01785
MSG3,ACB0B9,2023/09/26,04:22:27.635,10175,38.46509,-90.01770
MSG3,ACB0B9,2023/09/26,04:22:28.220,10150,38.46583,-90.01752
MSG3,ACB0B9,2023/09/26,04:22:28.620,10125,38.46630,-90.01740
MSG3,ACB0B9,2023/09/26,04:22:29.211,10100,38.46705,-90.01727
MSG3,ACB0B9,2023/09/26,04:22:29.755,10075,38.46780,-90.01708
MSG3,ACB0B9,2023/09/26,04:22:30.270,10050,38.46840,-90.01691
MSG3,ACB0B9,2023/09/26,04:22:30.840,10050,38.46904,-90.01678
MSG3,ACB0B9,2023/09/26,04:22:31.361,10025,38.46977,-90.01660
MSG3,A562B7,2023/09/26,04:22:31.697,33000,38.50809,-89.57750
MSG3,ACB0B9,2023/09/26,04:22:31.915,10000,38.47040,-90.01648
MSG3,A562B7,2023/09/26,04:22:32.817,33000,38.50786,-89.57416
MSG3,A562B7,2023/09/26,04:22:33.747,33000,38.50764,-89.57141
MSG3,A562B7,2023/09/26,04:22:34.597,33000,38.50745,-89.56891
MSG3,A562B7,2023/09/26,04:22:35.727,33000,38.50717,-89.56555
MSG3,A562B7,2023/09/26,04:22:36.638,33000,38.50694,-89.56288
MSG3,A562B7,2023/09/26,04:22:37.629,33025,38.50675,-89.55994
MSG3,A562B7,2023/09/26,04:22:38.648,33025,38.50652,-89.55695
MSG3,A562B7,2023/09/26,04:22:39.798,33000,38.50626,-89.55350
MSG3,A562B7,2023/09/26,04:22:40.758,33025,38.50603,-89.55070
MSG3,A562B7,2023/09/26,04:22:53.019,33000,38.50319,-89.51439
MSG3,A44C70,2023/09/26,04:22:53.158,39000,38.47007,-90.30859
MSG3,A562B7,2023/09/26,04:22:53.929,33000,38.50298,-89.51172
MSG3,A44C70,2023/09/26,04:23:07.028,39000,38.45350,-90.27460
MSG3,A44C70,2023/09/26,04:23:07.968,39000,38.45243,-90.27240
MSG3,A44C70,2023/09/26,04:23:09.048,39000,38.45108,-90.26971
MSG3,A44C70,2023/09/26,04:23:10.068,39000,38.44991,-90.26727
MSG3,A44C70,2023/09/26,04:23:11.088,39000,38.44867,-90.26475
MSG3,A44C70,2023/09/26,04:23:12.068,39000,38.44749,-90.26239
MSG3,A44C70,2023/09/26,04:23:13.158,39000,38.44619,-90.25970
MSG3,A44C70,2023/09/26,04:23:14.158,39000,38.44498,-90.25726
MSG3,A44C70,2023/09/26,04:23:18.137,39000,38.44018,-90.24750
MSG3,A44C70,2023/09/26,04:23:18.988,39000,38.43919,-90.24540
MSG3,A44C70,2023/09/26,04:23:19.857,39000,38.43814,-90.24335
MSG3,A44C70,2023/09/26,04:23:20.758,39000,38.43707,-90.24115
MSG3,A44C70,2023/09/26,04:23:21.608,39000,38.43608,-90.23907
MSG3,A44C70,2023/09/26,04:23:24.718,39000,38.43233,-90.23149
MSG3,A44C70,2023/09/26,04:23:25.758,39000,38.43106,-90.22888
MSG3,A44C70,2023/09/26,04:23:26.798,39000,38.42981,-90.22635
MSG3,A44C70,2023/09/26,04:23:27.848,39000,38.42855,-90.22375
MSG3,A44C70,2023/09/26,04:23:34.838,39000,38.42017,-90.20660
MSG3,A44C70,2023/09/26,04:23:38.768,39000,38.41547,-90.19708
MSG3,A44C70,2023/09/26,04:23:40.717,39000,38.41315,-90.19232
MSG3,A44C70,2023/09/26,04:23:41.677,39000,38.41196,-90.18986
MSG3,A44C70,2023/09/26,04:23:42.728,39000,38.41067,-90.18725
MSG3,A44C70,2023/09/26,04:23:43.728,39000,38.40951,-90.18480
MSG3,A44C70,2023/09/26,04:23:44.748,39000,38.40830,-90.18235
MSG3,A44C70,2023/09/26,04:23:48.747,39000,38.40345,-90.17256
MSG3,A44C70,2023/09/26,04:23:49.738,39000,38.40229,-90.17011
MSG3,A44C70,2023/09/26,04:23:50.717,39000,38.40115,-90.16783
MSG3,A44C70,2023/09/26,04:23:52.767,39000,38.39866,-90.16276
MSG3,A44C70,2023/09/26,04:23:53.808,39000,38.39740,-90.16024
MSG3,A44C70,2023/09/26,04:24:04.888,39000,38.38403,-90.13306
MSG3,A44C70,2023/09/26,04:24:05.968,39000,38.38279,-90.13052
MSG3,A44C70,2023/09/26,04:24:09.017,39000,38.37909,-90.12301
MSG3,A44C70,2023/09/26,04:24:10.047,39000,38.37780,-90.12049
MSG3,A44C70,2023/09/26,04:24:13.178,39000,38.37401,-90.11279
MSG3,A44C70,2023/09/26,04:24:14.317,39000,38.37268,-90.11010
MSG3,A44C70,2023/09/26,04:24:16.417,39000,38.37012,-90.10495
MSG3,A44C70,2023/09/26,04:24:18.457,39000,38.36766,-90.09995
MSG3,A44C70,2023/09/26,04:24:19.558,39000,38.36635,-90.09726
MSG3,A44C70,2023/09/26,04:24:20.617,39000,38.36508,-90.09467
MSG3,A44C70,2023/09/26,04:24:21.657,39000,38.36379,-90.09213
MSG3,A44C70,2023/09/26,04:24:24.658,39000,38.36016,-90.08479
MSG3,A44C70,2023/09/26,04:24:25.687,39000,38.35890,-90.08222
MSG3,A44C70,2023/09/26,04:24:26.638,39000,38.35774,-90.07989
MSG3,A44C70,2023/09/26,04:24:27.628,39000,38.35653,-90.07744
MSG3,A44C70,2023/09/26,04:24:28.507,39000,38.35551,-90.07533
MSG3,A44C70,2023/09/26,04:24:29.507,39000,38.35428,-90.07287
MSG3,A44C70,2023/09/26,04:24:30.437,39000,38.35313,-90.07058
MSG3,A97292,2023/09/26,04:24:30.929,17750,38.79208,-90.01546
MSG3,A44C70,2023/09/26,04:24:31.358,39000,38.35206,-90.06837
MSG3,A97292,2023/09/26,04:24:31.784,17800,38.79181,-90.01349
MSG3,A44C70,2023/09/26,04:24:36.447,39000,38.34587,-90.05589
MSG3,A44C70,2023/09/26,04:24:39.387,39000,38.34229,-90.04868
MSG3,A44C70,2023/09/26,04:24:41.417,39000,38.33986,-90.04377
MSG3,A44C70,2023/09/26,04:24:42.298,39000,38.33876,-90.04155
MSG3,A44C70,2023/09/26,04:24:44.258,39000,38.33642,-90.03678
MSG3,A44C70,2023/09/26,04:24:45.238,39000,38.33521,-90.03433
MSG3,A97292,2023/09/26,04:24:45.624,18325,38.78681,-89.97913
MSG3,A44C70,2023/09/26,04:24:46.197,39000,38.33405,-90.03202
MSG3,A44C70,2023/09/26,04:24:47.337,39000,38.33265,-90.02920
MSG3,A97292,2023/09/26,04:24:48.709,18450,38.78570,-89.97137
MSG3,A97292,2023/09/26,04:24:49.704,18500,38.78531,-89.96889
MSG3,A44C70,2023/09/26,04:24:50.487,39000,38.32883,-90.02151
MSG3,A97292,2023/09/26,04:24:50.689,18525,38.78494,-89.96638
MSG3,A44C70,2023/09/26,04:24:51.357,39000,38.32781,-90.01941
MSG3,A44C70,2023/09/26,04:24:52.388,39000,38.32649,-90.01683
MSG3,A44C70,2023/09/26,04:24:53.437,39000,38.32525,-90.01427
MSG3,A44C70,2023/09/26,04:24:54.287,39000,38.32420,-90.01221
MSG3,A44C70,2023/09/26,04:24:55.197,39000,38.32310,-90.00999
MSG3,A44C70,2023/09/26,04:24:56.247,39000,38.32185,-90.00740
MSG3,A44C70,2023/09/26,04:24:57.257,39000,38.32064,-90.00496
MSG3,A44C70,2023/09/26,04:24:58.298,39000,38.31935,-90.00240
MSG3,A44C70,2023/09/26,04:24:59.308,39000,38.31812,-89.99994
MSG3,A44C70,2023/09/26,04:25:00.437,39000,38.31673,-89.99713
MSG3,A44C70,2023/09/26,04:25:02.417,39000,38.31436,-89.99234
MSG3,A44C70,2023/09/26,04:25:06.437,39000,38.30947,-89.98245
MSG3,A44C70,2023/09/26,04:25:07.547,39000,38.30812,-89.97976
MSG3,A44C70,2023/09/26,04:25:08.477,39000,38.30695,-89.97744
MSG3,A44C70,2023/09/26,04:25:09.597,39000,38.30562,-89.97475
MSG3,A44C70,2023/09/26,04:25:10.687,39000,38.30429,-89.97207
MSG3,A44C70,2023/09/26,04:25:11.627,39000,38.30313,-89.96973
MSG3,A44C70,2023/09/26,04:25:12.507,39000,38.30209,-89.96763
MSG3,A44C70,2023/09/26,04:25:13.487,39000,38.30086,-89.96517
MSG3,A44C70,2023/09/26,04:25:14.438,39000,38.29974,-89.96286
MSG3,A44C70,2023/09/26,04:25:17.397,39000,38.29614,-89.95565
MSG3,A44C70,2023/09/26,04:25:18.417,39000,38.29491,-89.95319
MSG3,A44C70,2023/09/26,04:25:19.437,39000,38.29364,-89.95062
MSG3,A44C70,2023/09/26,04:25:20.417,39000,38.29248,-89.94828
MSG3,A44C70,2023/09/26,04:25:21.507,39000,38.29115,-89.94559
MSG3,A97292,2023/09/26,04:25:22.130,19950,38.77289,-89.88739
MSG3,A44C70,2023/09/26,04:25:22.507,39000,38.28992,-89.94314
MSG3,A44C70,2023/09/26,04:25:23.467,39000,38.28875,-89.94083
MSG3,A44C70,2023/09/26,04:25:25.597,39000,38.28616,-89.93554
MSG3,A44C70,2023/09/26,04:25:26.487,39000,38.28506,-89.93332
MSG3,A44C70,2023/09/26,04:25:27.337,39000,38.28400,-89.93128
MSG3,A44C70,2023/09/26,04:25:28.207,39000,38.28300,-89.92917
MSG3,A97292,2023/09/26,04:25:29.105,20275,38.77010,-89.86932
MSG3,A44C70,2023/09/26,04:25:29.107,39000,38.28191,-89.92695
MSG3,A97292,2023/09/26,04:25:29.969,20300,38.76977,-89.86731
MSG3,A44C70,2023/09/26,04:25:30.947,39000,38.27967,-89.92244
MSG3,A97292,2023/09/26,04:25:30.985,20350,38.76940,-89.86481
MSG3,A44C70,2023/09/26,04:25:32.107,39000,38.27824,-89.91959
MSG3,A44C70,2023/09/26,04:25:33.067,39000,38.27711,-89.91724
MSG3,A44C70,2023/09/26,04:25:34.107,39000,38.27582,-89.91468
MSG3,A44C70,2023/09/26,04:25:35.147,39000,38.27455,-89.91211
MSG3,A44C70,2023/09/26,04:25:36.197,39000,38.27325,-89.90954
MSG3,A44C70,2023/09/26,04:25:37.237,39000,38.27199,-89.90697
MSG3,A97292,2023/09/26,04:25:37.265,20650,38.76695,-89.84876
