type_msg,aircraft_icao_id,first_date,first_timestamp,speed,heading
MSG4,A076F1,2023/09/26,04:15:00.914,463,5
MSG4,A076F1,2023/09/26,04:15:01.945,463,5
MSG4,A076F1,2023/09/26,04:15:02.936,463,5
MSG4,A076F1,2023/09/26,04:15:03.866,463,5
MSG4,A076F1,2023/09/26,04:15:04.866,463,5
MSG4,A076F1,2023/09/26,04:15:05.877,463,5
MSG4,A076F1,2023/09/26,04:15:07.887,463,5
MSG4,A076F1,2023/09/26,04:15:10.068,463,5
MSG4,A076F1,2023/09/26,04:15:11.148,464,5
MSG4,A076F1,2023/09/26,04:15:12.259,464,5
MSG4,A076F1,2023/09/26,04:15:13.189,464,5
MSG4,A076F1,2023/09/26,04:15:17.331,464,5
MSG4,A076F1,2023/09/26,04:15:19.502,464,5
MSG4,A35012,2023/09/26,04:15:19.623,441,314
MSG4,A35012,2023/09/26,04:15:20.522,441,314
MSG4,A076F1,2023/09/26,04:15:20.573,465,5
MSG4,A076F1,2023/09/26,04:15:21.602,465,5
MSG4,A35012,2023/09/26,04:15:22.423,441,314
MSG4,A35012,2023/09/26,04:15:23.523,441,314
MSG4,A076F1,2023/09/26,04:15:23.644,465,5
MSG4,A35012,2023/09/26,04:15:25.673,441,314
MSG4,A076F1,2023/09/26,04:15:26.845,466,5
MSG4,A076F1,2023/09/26,04:15:28.817,466,5
MSG4,A076F1,2023/09/26,04:15:35.638,467,5
MSG4,A076F1,2023/09/26,04:15:49.465,469,5
MSG4,A076F1,2023/09/26,04:15:50.456,469,5
MSG4,A076F1,2023/09/26,04:15:51.416,469,5
MSG4,A35012,2023/09/26,04:15:51.772,441,314
MSG4,A076F1,2023/09/26,04:15:52.555,469,5
MSG4,A35012,2023/09/26,04:15:52.662,441,314
MSG4,A35012,2023/09/26,04:15:53.562,441,314
MSG4,A076F1,2023/09/26,04:15:53.596,469,5
MSG4,A35012,2023/09/26,04:15:54.633,441,314
MSG4,A076F1,2023/09/26,04:15:55.707,470,5
MSG4,A076F1,2023/09/26,04:15:56.578,470,5
MSG4,A076F1,2023/09/26,04:15:58.659,470,5
MSG4,A35012,2023/09/26,04:15:58.703,441,314
MSG4,A35012,2023/09/26,04:15:59.732,441,314
MSG4,A35012,2023/09/26,04:16:00.773,440,314
MSG4,A076F1,2023/09/26,04:16:04.531,471,5
MSG4,A076F1,2023/09/26,04:16:05.661,471,5
MSG4,A35012,2023/09/26,04:16:19.473,441,314
MSG4,A35012,2023/09/26,04:16:20.363,441,314
MSG4,A35012,2023/09/26,04:16:32.382,441,314
MSG4,A076F1,2023/09/26,04:16:38.325,473,5
MSG4,AC5FAD,2023/09/26,04:18:26.331,208,137
MSG4,AC5FAD,2023/09/26,04:18:29.141,205,146
MSG4,AC5FAD,2023/09/26,04:18:32.221,202,154
MSG4,AC5FAD,2023/09/26,04:18:33.241,202,157
MSG4,AC5FAD,2023/09/26,04:18:34.372,201,160
MSG4,AC5FAD,2023/09/26,04:18:37.421,197,169
MSG4,AC5FAD,2023/09/26,04:18:39.231,195,176
MSG4,AC5FAD,2023/09/26,04:18:41.122,193,182
MSG4,AC5FAD,2023/09/26,04:18:43.052,192,185
MSG4,ACB878,2023/09/26,04:18:52.081,297,337
MSG4,ACB878,2023/09/26,04:18:53.946,295,337
MSG4,ACB878,2023/09/26,04:18:55.886,294,337
MSG4,A562B7,2023/09/26,04:19:00.008,511,95
MSG4,A562B7,2023/09/26,04:19:00.918,511,95
MSG4,A562B7,2023/09/26,04:19:03.048,511,95
MSG4,A562B7,2023/09/26,04:19:06.189,511,95
MSG4,A562B7,2023/09/26,04:19:08.989,511,95
MSG4,AC5FAD,2023/09/26,04:19:09.632,176,207
MSG4,A562B7,2023/09/26,04:19:09.939,511,95
MSG4,A562B7,2023/09/26,04:19:10.879,511,95
MSG4,A562B7,2023/09/26,04:19:11.819,511,95
MSG4,A562B7,2023/09/26,04:19:12.899,511,95
MSG4,A562B7,2023/09/26,04:19:13.919,511,95
MSG4,A562B7,2023/09/26,04:19:14.939,511,95
MSG4,A562B7,2023/09/26,04:19:15.919,511,95
MSG4,A562B7,2023/09/26,04:19:17.010,511,95
MSG4,A562B7,2023/09/26,04:19:18.010,511,95
MSG4,A562B7,2023/09/26,04:19:18.970,511,95
MSG4,A562B7,2023/09/26,04:19:20.040,511,95
MSG4,A562B7,2023/09/26,04:19:21.100,511,95
MSG4,A562B7,2023/09/26,04:19:21.991,511,95
MSG4,A562B7,2023/09/26,04:19:22.840,511,95
MSG4,A562B7,2023/09/26,04:19:23.711,511,95
MSG4,A562B7,2023/09/26,04:19:24.610,511,95
MSG4,A562B7,2023/09/26,04:19:27.611,511,95
MSG4,A562B7,2023/09/26,04:19:28.571,511,95
MSG4,A562B7,2023/09/26,04:19:29.611,511,95
MSG4,A562B7,2023/09/26,04:19:30.651,511,95
MSG4,A562B7,2023/09/26,04:19:31.702,511,95
MSG4,A562B7,2023/09/26,04:19:32.741,511,95
MSG4,A562B7,2023/09/26,04:19:33.761,511,95
MSG4,A562B7,2023/09/26,04:19:34.671,511,95
MSG4,A562B7,2023/09/26,04:19:35.702,511,95
MSG4,A562B7,2023/09/26,04:19:36.651,511,95
MSG4,A562B7,2023/09/26,04:19:37.662,511,95
MSG4,A562B7,2023/09/26,04:19:38.702,510,95
MSG4,A562B7,2023/09/26,04:19:39.612,510,95
MSG4,A562B7,2023/09/26,04:19:40.531,510,95
MSG4,A562B7,2023/09/26,04:19:41.602,510,95
MSG4,A562B7,2023/09/26,04:19:42.632,510,95
MSG4,A562B7,2023/09/26,04:19:43.532,510,95
MSG4,A562B7,2023/09/26,04:19:44.593,510,95
MSG4,A562B7,2023/09/26,04:19:45.553,510,95
MSG4,A562B7,2023/09/26,04:19:47.603,510,95
MSG4,A562B7,2023/09/26,04:19:48.623,510,95
MSG4,A562B7,2023/09/26,04:19:49.693,510,95
MSG4,A562B7,2023/09/26,04:19:50.693,510,95
MSG4,A562B7,2023/09/26,04:19:51.673,510,95
MSG4,A562B7,2023/09/26,04:19:52.623,510,95
MSG4,A562B7,2023/09/26,04:19:53.613,510,95
MSG4,A562B7,2023/09/26,04:19:54.593,510,95
MSG4,A562B7,2023/09/26,04:19:56.643,510,95
MSG4,A562B7,2023/09/26,04:19:57.684,510,95
MSG4,A562B7,2023/09/26,04:19:58.714,510,95
MSG4,ACB878,2023/09/26,04:19:59.422,265,350
MSG4,A562B7,2023/09/26,04:19:59.613,510,95
MSG4,A562B7,2023/09/26,04:20:00.644,510,95
MSG4,A562B7,2023/09/26,04:20:01.634,510,95
MSG4,A562B7,2023/09/26,04:20:02.564,510,95
MSG4,A562B7,2023/09/26,04:20:03.564,510,95
MSG4,A562B7,2023/09/26,04:20:04.574,510,95
MSG4,A562B7,2023/09/26,04:20:05.564,510,95
MSG4,A562B7,2023/09/26,04:20:07.694,510,95
MSG4,A562B7,2023/09/26,04:20:08.765,510,95
MSG4,A562B7,2023/09/26,04:20:09.854,510,95
MSG4,A562B7,2023/09/26,04:20:10.965,510,95
MSG4,A562B7,2023/09/26,04:20:11.905,510,95
MSG4,A562B7,2023/09/26,04:20:12.915,510,95
MSG4,A562B7,2023/09/26,04:20:13.945,510,95
MSG4,A562B7,2023/09/26,04:20:14.945,510,95
MSG4,A562B7,2023/09/26,04:20:16.045,509,95
MSG4,A562B7,2023/09/26,04:20:18.215,509,95
MSG4,A562B7,2023/09/26,04:20:19.286,509,95
MSG4,A562B7,2023/09/26,04:20:23.466,509,95
MSG4,A562B7,2023/09/26,04:20:24.526,509,95
MSG4,A562B7,2023/09/26,04:20:27.527,509,95
MSG4,A562B7,2023/09/26,04:20:28.566,509,95
MSG4,A562B7,2023/09/26,04:20:29.596,509,95
MSG4,A562B7,2023/09/26,04:20:30.546,509,95
MSG4,A562B7,2023/09/26,04:20:31.536,509,95
MSG4,A562B7,2023/09/26,04:20:32.416,509,95
MSG4,A562B7,2023/09/26,04:20:33.417,509,95
MSG4,A562B7,2023/09/26,04:20:34.357,509,95
MSG4,A562B7,2023/09/26,04:20:35.276,509,95
MSG4,A562B7,2023/09/26,04:20:36.257,509,95
MSG4,A562B7,2023/09/26,04:20:37.247,509,95
MSG4,A562B7,2023/09/26,04:20:38.197,509,95
MSG4,A562B7,2023/09/26,04:20:39.277,509,95
MSG4,A562B7,2023/09/26,04:20:40.377,509,95
MSG4,A562B7,2023/09/26,04:20:41.457,509,95
MSG4,A562B7,2023/09/26,04:20:46.237,509,95
MSG4,A562B7,2023/09/26,04:20:47.178,509,95
MSG4,A562B7,2023/09/26,04:20:48.198,509,95
MSG4,A562B7,2023/09/26,04:20:50.138,509,95
MSG4,A562B7,2023/09/26,04:20:51.278,509,95
MSG4,A562B7,2023/09/26,04:20:54.429,509,95
MSG4,A562B7,2023/09/26,04:20:56.329,508,95
MSG4,A562B7,2023/09/26,04:20:59.150,508,95
MSG4,A562B7,2023/09/26,04:21:00.199,508,96
MSG4,A562B7,2023/09/26,04:21:01.209,508,96
MSG4,A562B7,2023/09/26,04:21:02.250,508,96
MSG4,A562B7,2023/09/26,04:21:03.270,508,95
MSG4,A562B7,2023/09/26,04:21:04.399,508,95
MSG4,A562B7,2023/09/26,04:21:06.379,508,96
MSG4,A562B7,2023/09/26,04:21:08.470,508,96
MSG4,ACB878,2023/09/26,04:21:08.486,265,1
MSG4,ACB878,2023/09/26,04:21:09.937,265,1
MSG4,A562B7,2023/09/26,04:21:10.399,508,96
MSG4,A562B7,2023/09/26,04:21:11.510,508,96
MSG4,A562B7,2023/09/26,04:21:12.440,508,96
MSG4,A562B7,2023/09/26,04:21:13.560,508,96
MSG4,A562B7,2023/09/26,04:21:14.650,508,96
MSG4,ACB0B9,2023/09/26,04:21:14.735,307,11
MSG4,A562B7,2023/09/26,04:21:15.590,508,96
MSG4,ACB0B9,2023/09/26,04:21:15.744,306,11
MSG4,A562B7,2023/09/26,04:21:16.470,508,96
MSG4,A562B7,2023/09/26,04:21:17.450,508,96
MSG4,ACB0B9,2023/09/26,04:21:17.814,306,11
MSG4,A562B7,2023/09/26,04:21:18.401,508,96
MSG4,ACB0B9,2023/09/26,04:21:18.795,306,11
MSG4,A562B7,2023/09/26,04:21:19.341,507,96
MSG4,A562B7,2023/09/26,04:21:20.281,507,96
MSG4,ACB878,2023/09/26,04:21:20.336,265,1
MSG4,ACB878,2023/09/26,04:21:20.781,265,1
MSG4,A562B7,2023/09/26,04:21:21.361,507,96
MSG4,ACB878,2023/09/26,04:21:22.822,265,1
MSG4,A562B7,2023/09/26,04:21:24.392,507,96
MSG4,ACB878,2023/09/26,04:21:25.337,265,1
MSG4,A562B7,2023/09/26,04:21:25.482,507,96
MSG4,ACB878,2023/09/26,04:21:26.307,265,1
MSG4,ACB0B9,2023/09/26,04:21:28.845,303,11
MSG4,A562B7,2023/09/26,04:21:29.572,507,96
MSG4,ACB0B9,2023/09/26,04:21:29.715,302,11
MSG4,A562B7,2023/09/26,04:21:30.461,507,96
MSG4,ACB0B9,2023/09/26,04:21:30.734,301,11
MSG4,A562B7,2023/09/26,04:21:31.312,507,96
MSG4,ACB0B9,2023/09/26,04:21:31.624,300,11
MSG4,A562B7,2023/09/26,04:21:32.183,507,96
MSG4,ACB0B9,2023/09/26,04:21:32.584,300,11
MSG4,A562B7,2023/09/26,04:21:33.082,507,96
MSG4,ACB0B9,2023/09/26,04:21:33.494,299,11
MSG4,A562B7,2023/09/26,04:21:33.932,507,96
MSG4,A562B7,2023/09/26,04:21:34.922,507,96
MSG4,ACB0B9,2023/09/26,04:21:35.445,297,11
MSG4,ACB0B9,2023/09/26,04:21:36.405,296,11
MSG4,A562B7,2023/09/26,04:21:37.042,506,96
MSG4,ACB0B9,2023/09/26,04:21:37.395,295,11
MSG4,A562B7,2023/09/26,04:21:38.083,506,96
MSG4,ACB0B9,2023/09/26,04:21:38.334,294,11
MSG4,A562B7,2023/09/26,04:21:39.124,506,96
MSG4,A562B7,2023/09/26,04:21:40.173,506,96
MSG4,ACB0B9,2023/09/26,04:21:40.384,291,11
MSG4,A562B7,2023/09/26,04:21:41.213,506,96
MSG4,ACB0B9,2023/09/26,04:21:41.374,289,11
MSG4,A562B7,2023/09/26,04:21:42.233,506,96
MSG4,ACB0B9,2023/09/26,04:21:42.395,288,11
MSG4,ACB878,2023/09/26,04:21:42.507,265,1
MSG4,A562B7,2023/09/26,04:21:43.133,506,96
MSG4,ACB878,2023/09/26,04:21:43.462,265,1
MSG4,A562B7,2023/09/26,04:21:44.163,506,96
MSG4,ACB878,2023/09/26,04:21:44.287,265,1
MSG4,ACB0B9,2023/09/26,04:21:44.324,287,11
MSG4,A562B7,2023/09/26,04:21:45.113,506,96
MSG4,A562B7,2023/09/26,04:21:46.124,506,96
MSG4,ACB0B9,2023/09/26,04:21:46.374,285,11
MSG4,A562B7,2023/09/26,04:21:47.164,506,96
MSG4,ACB0B9,2023/09/26,04:21:47.505,284,11
MSG4,ACB878,2023/09/26,04:21:48.287,264,1
MSG4,ACB0B9,2023/09/26,04:21:48.585,283,11
MSG4,ACB878,2023/09/26,04:21:48.877,264,1
MSG4,ACB878,2023/09/26,04:21:49.422,264,1
MSG4,ACB0B9,2023/09/26,04:21:49.494,283,11
MSG4,ACB878,2023/09/26,04:21:50.017,264,1
MSG4,ACB878,2023/09/26,04:21:50.507,264,1
MSG4,ACB0B9,2023/09/26,04:21:50.514,282,11
MSG4,ACB0B9,2023/09/26,04:21:51.405,282,11
MSG4,A562B7,2023/09/26,04:21:51.994,506,96
MSG4,ACB0B9,2023/09/26,04:21:52.405,282,11
MSG4,ACB0B9,2023/09/26,04:21:53.395,282,11
MSG4,ACB0B9,2023/09/26,04:21:54.254,281,11
MSG4,ACB878,2023/09/26,04:21:55.463,264,1
MSG4,ACB0B9,2023/09/26,04:21:57.375,281,11
MSG4,A562B7,2023/09/26,04:21:58.155,505,96
MSG4,ACB0B9,2023/09/26,04:21:58.355,280,11
MSG4,A562B7,2023/09/26,04:21:59.154,505,96
MSG4,ACB0B9,2023/09/26,04:21:59.325,280,11
MSG4,A562B7,2023/09/26,04:22:00.135,505,96
MSG4,ACB0B9,2023/09/26,04:22:00.365,279,11
MSG4,ACB0B9,2023/09/26,04:22:04.505,277,11
MSG4,A562B7,2023/09/26,04:22:05.115,505,96
MSG4,ACB0B9,2023/09/26,04:22:05.375,277,11
MSG4,A562B7,2023/09/26,04:22:06.155,505,96
MSG4,ACB0B9,2023/09/26,04:22:07.165,276,11
MSG4,A562B7,2023/09/26,04:22:07.186,505,96
MSG4,A562B7,2023/09/26,04:22:08.086,505,96
MSG4,ACB0B9,2023/09/26,04:22:08.285,276,11
MSG4,A562B7,2023/09/26,04:22:09.115,505,96
MSG4,A562B7,2023/09/26,04:22:13.046,505,96
MSG4,A562B7,2023/09/26,04:22:14.036,505,96
MSG4,A562B7,2023/09/26,04:22:15.056,505,96
MSG4,ACB0B9,2023/09/26,04:22:15.445,273,11
MSG4,A562B7,2023/09/26,04:22:16.167,505,96
MSG4,ACB878,2023/09/26,04:22:16.366,263,0
MSG4,ACB0B9,2023/09/26,04:22:16.525,273,11
MSG4,A562B7,2023/09/26,04:22:17.236,505,96
MSG4,ACB0B9,2023/09/26,04:22:17.555,273,11
MSG4,A562B7,2023/09/26,04:22:18.316,505,96
MSG4,ACB878,2023/09/26,04:22:18.347,263,0
MSG4,A562B7,2023/09/26,04:22:19.427,505,96
MSG4,A562B7,2023/09/26,04:22:20.356,505,96
MSG4,ACB0B9,2023/09/26,04:22:20.425,273,11
MSG4,ACB0B9,2023/09/26,04:22:21.335,273,11
MSG4,A562B7,2023/09/26,04:22:21.367,505,96
MSG4,A562B7,2023/09/26,04:22:22.396,505,96
MSG4,ACB0B9,2023/09/26,04:22:24.125,273,11
MSG4,ACB0B9,2023/09/26,04:22:24.995,273,11
MSG4,ACB0B9,2023/09/26,04:22:25.520,273,11
MSG4,ACB0B9,2023/09/26,04:22:26.095,273,11
MSG4,ACB0B9,2023/09/26,04:22:26.645,272,11
MSG4,ACB0B9,2023/09/26,04:22:27.146,272,11
MSG4,ACB0B9,2023/09/26,04:22:27.680,271,10
MSG4,ACB0B9,2023/09/26,04:22:28.265,271,10
MSG4,ACB0B9,2023/09/26,04:22:29.255,271,10
MSG4,ACB0B9,2023/09/26,04:22:29.800,271,10
MSG4,ACB0B9,2023/09/26,04:22:30.315,271,10
MSG4,A562B7,2023/09/26,04:22:30.817,505,96
MSG4,ACB0B9,2023/09/26,04:22:31.405,271,10
MSG4,A562B7,2023/09/26,04:22:31.918,505,96
MSG4,ACB0B9,2023/09/26,04:22:31.960,271,10
MSG4,ACB0B9,2023/09/26,04:22:32.866,271,10
MSG4,A562B7,2023/09/26,04:22:32.978,505,96
MSG4,A562B7,2023/09/26,04:22:34.017,505,96
MSG4,A562B7,2023/09/26,04:22:34.987,505,96
MSG4,ACB0B9,2023/09/26,04:22:35.801,270,10
MSG4,A562B7,2023/09/26,04:22:35.977,505,96
MSG4,ACB0B9,2023/09/26,04:22:36.225,270,10
MSG4,ACB0B9,2023/09/26,04:22:36.786,270,10
MSG4,A562B7,2023/09/26,04:22:37.018,505,96
MSG4,ACB0B9,2023/09/26,04:22:37.255,270,10
MSG4,ACB0B9,2023/09/26,04:22:37.801,269,10
MSG4,A562B7,2023/09/26,04:22:38.048,505,96
MSG4,ACB0B9,2023/09/26,04:22:38.316,269,10
MSG4,ACB0B9,2023/09/26,04:22:38.805,269,10
MSG4,A562B7,2023/09/26,04:22:38.998,505,96
MSG4,ACB0B9,2023/09/26,04:22:39.326,269,10
MSG4,ACB0B9,2023/09/26,04:22:39.920,269,10
MSG4,A562B7,2023/09/26,04:22:39.989,505,96
MSG4,ACB0B9,2023/09/26,04:22:40.485,269,10
MSG4,A562B7,2023/09/26,04:22:40.869,505,96
MSG4,ACB0B9,2023/09/26,04:22:40.905,269,10
MSG4,ACB0B9,2023/09/26,04:22:41.355,269,10
MSG4,ACB0B9,2023/09/26,04:22:41.761,268,10
MSG4,ACB0B9,2023/09/26,04:22:42.215,268,10
MSG4,ACB0B9,2023/09/26,04:22:43.305,268,10
MSG4,ACB0B9,2023/09/26,04:22:45.496,268,10
MSG4,ACB0B9,2023/09/26,04:22:46.435,268,10
MSG4,ACB0B9,2023/09/26,04:22:47.286,268,10
MSG4,ACB0B9,2023/09/26,04:22:47.761,268,10
MSG4,A44C70,2023/09/26,04:22:48.518,489,122
MSG4,ACB0B9,2023/09/26,04:22:49.195,267,10
MSG4,ACB0B9,2023/09/26,04:22:50.015,267,10
MSG4,ACB0B9,2023/09/26,04:22:50.526,267,10
MSG4,ACB0B9,2023/09/26,04:22:51.066,267,10
MSG4,ACB0B9,2023/09/26,04:22:51.521,267,10
MSG4,ACB0B9,2023/09/26,04:22:52.026,267,10
MSG4,A44C70,2023/09/26,04:22:52.258,489,122
MSG4,ACB0B9,2023/09/26,04:22:53.016,268,10
MSG4,ACB0B9,2023/09/26,04:22:54.196,268,10
MSG4,A44C70,2023/09/26,04:22:54.238,489,122
MSG4,A562B7,2023/09/26,04:22:54.660,505,96
MSG4,ACB0B9,2023/09/26,04:22:54.765,268,10
MSG4,ACB0B9,2023/09/26,04:22:55.286,268,10
MSG4,A562B7,2023/09/26,04:22:55.599,505,96
MSG4,ACB0B9,2023/09/26,04:22:55.721,268,10
MSG4,A562B7,2023/09/26,04:22:56.620,505,96
MSG4,ACB0B9,2023/09/26,04:22:57.396,268,10
MSG4,ACB0B9,2023/09/26,04:22:57.801,267,10
MSG4,ACB0B9,2023/09/26,04:22:58.336,267,10
MSG4,ACB0B9,2023/09/26,04:22:58.846,268,10
MSG4,ACB0B9,2023/09/26,04:22:59.306,268,10
MSG4,ACB0B9,2023/09/26,04:22:59.761,267,10
MSG4,ACB0B9,2023/09/26,04:23:00.306,267,10
MSG4,ACB0B9,2023/09/26,04:23:00.706,267,10
MSG4,ACB0B9,2023/09/26,04:23:01.256,267,10
MSG4,ACB0B9,2023/09/26,04:23:01.761,268,10
MSG4,ACB0B9,2023/09/26,04:23:02.236,268,10
MSG4,ACB0B9,2023/09/26,04:23:02.806,268,10
MSG4,ACB0B9,2023/09/26,04:23:04.206,268,10
MSG4,ACB0B9,2023/09/26,04:23:05.196,267,10
MSG4,ACB0B9,2023/09/26,04:23:05.680,268,10
MSG4,ACB0B9,2023/09/26,04:23:06.215,268,10
MSG4,ACB0B9,2023/09/26,04:23:06.766,267,10
MSG4,A44C70,2023/09/26,04:23:06.888,489,122
MSG4,ACB0B9,2023/09/26,04:23:07.225,267,10
MSG4,A44C70,2023/09/26,04:23:07.718,489,122
MSG4,ACB0B9,2023/09/26,04:23:07.721,268,11
MSG4,ACB0B9,2023/09/26,04:23:08.225,268,11
MSG4,ACB0B9,2023/09/26,04:23:08.786,268,11
MSG4,A44C70,2023/09/26,04:23:08.888,489,122
MSG4,ACB0B9,2023/09/26,04:23:09.681,268,11
MSG4,A44C70,2023/09/26,04:23:09.918,490,122
MSG4,ACB0B9,2023/09/26,04:23:10.116,268,11
MSG4,ACB0B9,2023/09/26,04:23:10.646,268,11
MSG4,ACB0B9,2023/09/26,04:23:11.206,268,11
MSG4,ACB0B9,2023/09/26,04:23:11.801,267,10
MSG4,A44C70,2023/09/26,04:23:11.998,490,122
MSG4,ACB0B9,2023/09/26,04:23:12.246,267,10
MSG4,ACB0B9,2023/09/26,04:23:12.746,268,10
MSG4,A44C70,2023/09/26,04:23:13.038,490,122
MSG4,ACB0B9,2023/09/26,04:23:13.276,268,10
MSG4,ACB0B9,2023/09/26,04:23:13.841,267,10
MSG4,A44C70,2023/09/26,04:23:14.138,490,122
MSG4,ACB0B9,2023/09/26,04:23:14.375,267,10
MSG4,ACB0B9,2023/09/26,04:23:14.886,268,10
MSG4,A44C70,2023/09/26,04:23:15.177,490,122
MSG4,ACB0B9,2023/09/26,04:23:15.385,268,10
MSG4,ACB0B9,2023/09/26,04:23:15.841,268,10
MSG4,ACB0B9,2023/09/26,04:23:16.346,268,10
MSG4,ACB0B9,2023/09/26,04:23:17.216,267,10
MSG4,ACB0B9,2023/09/26,04:23:17.801,267,10
MSG4,ACB0B9,2023/09/26,04:23:18.316,267,10
MSG4,ACB0B9,2023/09/26,04:23:18.845,267,10
MSG4,A44C70,2023/09/26,04:23:19.078,490,122
MSG4,ACB0B9,2023/09/26,04:23:19.246,267,10
MSG4,ACB0B9,2023/09/26,04:23:19.762,267,10
MSG4,A44C70,2023/09/26,04:23:19.968,491,122
MSG4,ACB0B9,2023/09/26,04:23:20.206,267,10
MSG4,A44C70,2023/09/26,04:23:21.008,490,122
MSG4,ACB0B9,2023/09/26,04:23:21.841,266,10
MSG4,A44C70,2023/09/26,04:23:21.898,490,122
MSG4,ACB0B9,2023/09/26,04:23:22.416,266,10
MSG4,ACB0B9,2023/09/26,04:23:23.466,266,10
MSG4,ACB0B9,2023/09/26,04:23:23.921,266,10
MSG4,ACB0B9,2023/09/26,04:23:24.506,266,9
MSG4,A44C70,2023/09/26,04:23:24.948,490,122
MSG4,ACB0B9,2023/09/26,04:23:25.456,266,9
MSG4,ACB0B9,2023/09/26,04:23:25.881,265,8
MSG4,A44C70,2023/09/26,04:23:25.928,490,122
MSG4,ACB0B9,2023/09/26,04:23:26.886,264,8
MSG4,A44C70,2023/09/26,04:23:26.938,490,122
MSG4,ACB0B9,2023/09/26,04:23:27.326,264,8
MSG4,ACB0B9,2023/09/26,04:23:28.366,265,6
MSG4,ACB0B9,2023/09/26,04:23:28.786,264,5
MSG4,ACB0B9,2023/09/26,04:23:29.315,264,5
MSG4,ACB0B9,2023/09/26,04:23:29.721,265,4
MSG4,ACB0B9,2023/09/26,04:23:30.176,265,4
MSG4,ACB0B9,2023/09/26,04:23:30.606,264,2
MSG4,ACB0B9,2023/09/26,04:23:31.106,264,2
MSG4,ACB0B9,2023/09/26,04:23:32.186,264,1
MSG4,ACB0B9,2023/09/26,04:23:34.276,263,358
MSG4,A44C70,2023/09/26,04:23:34.888,490,122
MSG4,ACB0B9,2023/09/26,04:23:35.366,263,357
MSG4,A44C70,2023/09/26,04:23:36.018,490,122
MSG4,ACB0B9,2023/09/26,04:23:37.396,262,354
MSG4,ACB0B9,2023/09/26,04:23:37.801,262,352
MSG4,ACB0B9,2023/09/26,04:23:38.216,262,352
MSG4,ACB0B9,2023/09/26,04:23:38.686,262,351
MSG4,A44C70,2023/09/26,04:23:38.938,491,122
MSG4,ACB0B9,2023/09/26,04:23:39.106,262,351
MSG4,A44C70,2023/09/26,04:23:40.088,491,122
MSG4,ACB0B9,2023/09/26,04:23:40.106,262,350
MSG4,A44C70,2023/09/26,04:23:41.048,491,122
MSG4,ACB0B9,2023/09/26,04:23:41.136,262,349
MSG4,A44C70,2023/09/26,04:23:41.967,491,122
MSG4,ACB0B9,2023/09/26,04:23:42.156,262,348
MSG4,A44C70,2023/09/26,04:23:42.888,491,122
MSG4,ACB0B9,2023/09/26,04:23:43.126,261,346
MSG4,A44C70,2023/09/26,04:23:43.907,491,122
MSG4,ACB0B9,2023/09/26,04:23:44.246,261,345
MSG4,A44C70,2023/09/26,04:23:44.978,491,122
MSG4,ACB0B9,2023/09/26,04:23:45.276,260,343
MSG4,ACB0B9,2023/09/26,04:23:46.257,260,341
MSG4,ACB0B9,2023/09/26,04:23:47.186,260,339
MSG4,A44C70,2023/09/26,04:23:47.837,491,122
MSG4,ACB0B9,2023/09/26,04:23:48.106,260,336
MSG4,A44C70,2023/09/26,04:23:49.017,491,122
MSG4,A44C70,2023/09/26,04:23:50.107,491,122
MSG4,ACB0B9,2023/09/26,04:23:51.047,259,329
MSG4,ACB0B9,2023/09/26,04:23:52.007,258,327
MSG4,ACB0B9,2023/09/26,04:23:53.036,259,325
MSG4,ACB0B9,2023/09/26,04:23:54.096,258,323
MSG4,ACB0B9,2023/09/26,04:23:55.066,258,321
MSG4,ACB0B9,2023/09/26,04:23:56.026,257,320
MSG4,ACB0B9,2023/09/26,04:23:57.096,257,319
MSG4,ACB0B9,2023/09/26,04:23:58.157,256,318
MSG4,ACB0B9,2023/09/26,04:23:59.126,256,318
MSG4,ACB0B9,2023/09/26,04:24:00.086,255,317
MSG4,ACB0B9,2023/09/26,04:24:01.156,255,317
MSG4,ACB0B9,2023/09/26,04:24:02.136,255,316
MSG4,ACB0B9,2023/09/26,04:24:03.187,254,315
MSG4,ACB0B9,2023/09/26,04:24:04.187,254,315
MSG4,ACB0B9,2023/09/26,04:24:05.057,254,314
MSG4,A44C70,2023/09/26,04:24:05.827,491,122
MSG4,ACB0B9,2023/09/26,04:24:05.956,253,313
MSG4,ACB0B9,2023/09/26,04:24:07.047,253,312
MSG4,ACB0B9,2023/09/26,04:24:08.046,253,312
MSG4,A44C70,2023/09/26,04:24:08.798,491,122
MSG4,ACB0B9,2023/09/26,04:24:09.117,253,311
MSG4,A44C70,2023/09/26,04:24:09.828,491,122
MSG4,ACB0B9,2023/09/26,04:24:10.097,253,310
MSG4,ACB0B9,2023/09/26,04:24:11.106,253,310
MSG4,ACB0B9,2023/09/26,04:24:12.106,252,309
MSG4,A44C70,2023/09/26,04:24:12.947,491,122
MSG4,ACB0B9,2023/09/26,04:24:13.057,253,308
MSG4,ACB0B9,2023/09/26,04:24:14.156,252,308
MSG4,A44C70,2023/09/26,04:24:14.787,491,122
MSG4,ACB0B9,2023/09/26,04:24:15.127,252,307
MSG4,A97292,2023/09/26,04:24:15.588,414,100
MSG4,A44C70,2023/09/26,04:24:15.647,491,122
MSG4,ACB0B9,2023/09/26,04:24:18.137,252,306
MSG4,A44C70,2023/09/26,04:24:18.608,492,122
MSG4,ACB0B9,2023/09/26,04:24:19.266,252,306
MSG4,A44C70,2023/09/26,04:24:19.568,492,122
